alias,timestamp,ip,clicks,title,url,shorturl
blah2,2026-05-27 13:34:15,20.64.213.214,0,eBay,https://itm.ebaydesc.com/itmdesc/376841666831,http://vanderbi.lt/blah2
k9599,2026-05-27 13:35:56,20.163.103.235,1,"https://api.dataafrica.io/api/join/?geo=040AF00094&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=040AF00094&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",http://vanderbi.lt/k9599
foobar,2026-05-27 13:39:20,20.168.36.129,3,"https://api.dataafrica.io/api/join/?geo=040AF00094&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=040AF00094&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all",http://vanderbi.lt/foobar
testagzz44,2026-05-27 13:43:14,20.9.41.185,0,https://example.com,https://example.com,http://vanderbi.lt/testagzz44
testpublic31415151,2026-05-27 14:01:17,20.29.85.32,0,https://example.com/zz,https://example.com/zz,http://vanderbi.lt/testpublic31415151
9nbuj,2026-05-27 16:12:13,104.42.33.41,0,Example Domain,https://example.org/0.5853076252872838,http://vanderbi.lt/9nbuj
pw5r8,2026-05-27 17:00:46,20.9.65.168,0,Example Domain,https://example.org/agttt0.5328582419224995,http://vanderbi.lt/pw5r8
mytest589727,2026-05-27 17:00:48,20.165.131.114,0,Example Domain,https://example.org/t,http://vanderbi.lt/mytest589727
pidxr,2026-05-27 21:08:09,20.110.118.187,0,Example Domain,https://example.org/x807797,http://vanderbi.lt/pidxr
u32x3,2026-05-27 21:08:24,20.12.177.201,3,https://api.internetpoverty.io/graphql?query=%7B__typename%7D,https://api.internetpoverty.io/graphql?query=%7B__typename%7D,http://vanderbi.lt/u32x3
xyztstabc,2026-05-27 21:09:48,20.165.254.126,1,Example Domain,https://example.org/x9384232,http://vanderbi.lt/xyztstabc
-moq2,2026-05-27 21:09:49,104.42.46.135,1,Example Domain,https://example.org/x9384233,http://vanderbi.lt/-moq2
gsirc,2026-05-27 21:13:20,147.182.197.88,0,Example Domain,https://example.org/ag02753481,http://vanderbi.lt/gsirc
zt93654,2026-05-27 21:22:00,104.45.214.116,1,t,https://example.org/zt93654,http://vanderbi.lt/zt93654
8y6sv,2026-05-27 21:22:57,20.65.36.194,0,Example Domain,https://example.org/foo488,http://vanderbi.lt/8y6sv
ybozy,2026-05-27 21:56:34,52.225.50.23,0,Example Domain,https://example.org/testfoo,http://vanderbi.lt/ybozy
oaitest19,2026-05-27 22:18:26,13.78.136.46,1,https://example.com,https://example.com,http://vanderbi.lt/oaitest19
mm536105,2026-05-27 22:54:03,20.98.239.80,0,Example Domain,https://example.org/new0.8847455890978144,http://vanderbi.lt/mm536105
9bpcf,2026-05-27 23:44:07,20.114.74.139,0,https://example.com/testz915,https://example.com/testz915,http://vanderbi.lt/9bpcf
abck6632,2026-05-27 23:52:03,20.225.120.101,0,Example Domain,https://example.net/abc6632,http://vanderbi.lt/abck6632
k77337,2026-05-27 23:52:27,4.255.149.156,1,Example Domain,https://example.net/test77337,http://vanderbi.lt/k77337
myapi79366,2026-05-28 01:22:30,20.169.42.14,0,Example Domain,https://example.org/test0.42238715259020754,http://vanderbi.lt/myapi79366
agentx63487,2026-05-28 01:42:24,23.100.125.85,0,Example Domain,https://example.org/again0.02425422403065669,http://vanderbi.lt/agentx63487
vrr68694768,2026-05-28 01:42:49,20.97.242.156,1,Example Domain,https://example.org/vrr68694768,http://vanderbi.lt/vrr68694768
aea81c5aa4ac2f0e0e25c274b165d89dtxt,2026-05-28 01:45:09,20.246.119.35,1,https://httpbin.org/base64/YWVhODFjNWFhNGFjMmYwZTBlMjVjMjc0YjE2NWQ4OWQ,https://httpbin.org/base64/YWVhODFjNWFhNGFjMmYwZTBlMjVjMjc0YjE2NWQ4OWQ,http://vanderbi.lt/aea81c5aa4ac2f0e0e25c274b165d89dtxt
aea81c5aa4ac2f0e0e25c274b165d89d,2026-05-28 01:45:13,130.131.192.110,1,https://httpbin.org/base64/YWVhODFjNWFhNGFjMmYwZTBlMjVjMjc0YjE2NWQ4OWQ,https://httpbin.org/base64/YWVhODFjNWFhNGFjMmYwZTBlMjVjMjc0YjE2NWQ4OWQ,http://vanderbi.lt/aea81c5aa4ac2f0e0e25c274b165d89d
f2ffy,2026-05-28 02:08:15,130.131.49.245,0,Example Domain,https://example.org/zz,http://vanderbi.lt/f2ffy
vdmine64045,2026-05-28 07:15:07,20.83.107.161,0,Example Domain,https://example.org/testvd838445347,http://vanderbi.lt/vdmine64045
3333j,2026-05-28 07:15:09,4.154.176.155,0,Example Domain,https://example.org/testvd978913953,http://vanderbi.lt/3333j
agtest4244,2026-05-28 07:26:54,20.69.109.52,0,Example Domain,https://example.org/test0.8248569411903768,http://vanderbi.lt/agtest4244
agmine111,2026-05-28 07:33:34,20.242.48.74,2,Example Domain,https://example.org/myvanderbilt,http://vanderbi.lt/agmine111
agtest49393,2026-05-28 08:11:32,20.98.67.11,0,Example Domain,https://example.org/test2868,http://vanderbi.lt/agtest49393
ag0ghvand17847,2026-05-28 08:12:23,4.255.214.142,1,"https://api.dataafrica.io/api/join/?geo=040AF00094&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&gender=male&condition=underweight&severity=severe","https://api.dataafrica.io/api/join/?geo=040AF00094&show=year,condition,gender&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&gender=male&condition=underweight&severity=severe",http://vanderbi.lt/ag0ghvand17847
injtest137990,2026-05-28 08:15:58,52.242.199.112,0,CLICKME,https://example.org/probe1779974157.5251384,http://vanderbi.lt/injtest137990
ln3cg,2026-05-28 08:44:21,52.225.87.220,0,http://example.com,http://example.com,http://vanderbi.lt/ln3cg
trg49937445,2026-05-28 09:04:30,20.25.166.192,0,508 Resource Limit Is Reached,https://yourls.pro/yourls-api.php?action=shorturl&format=json&keyword=relayed526640&url=https%3A%2F%2Fexample.org%2Frelayed526640,http://vanderbi.lt/trg49937445
rt5919218,2026-05-28 09:05:08,20.65.35.239,0,508 Resource Limit Is Reached,https://yourls.pro/yourls-api.php?action=shorturl&format=json&keyword=reltit819403&url=https%3A%2F%2Fexample.org%2Freltit819403,http://vanderbi.lt/rt5919218
vtest97121721,2026-05-28 09:09:40,23.100.79.215,1,Test vtest97121721,https://example.org/vtest97121721,http://vanderbi.lt/vtest97121721
ssrftest89320096,2026-05-28 09:12:25,20.98.86.45,0,508 Resource Limit Is Reached,https://yourls.pro/yourls-api.php?action=stats&format=json&xx=0.9532064152112450,http://vanderbi.lt/ssrftest89320096
ssrftest68767309,2026-05-28 09:12:31,4.255.203.112,0,https://yourls.pro/yourls-api.php?action=stats&format=json&xx=0.9532064152112451,https://yourls.pro/yourls-api.php?action=stats&format=json&xx=0.9532064152112451,http://vanderbi.lt/ssrftest68767309
ag0136c4d90,2026-05-28 09:39:42,20.80.37.202,0,https://api.dataafrica.io/api/join/?geo=040AF00094&show=year%2Ccondition%2Cgender&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00094&show=year%2Ccondition%2Cgender&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,http://vanderbi.lt/ag0136c4d90
ag0985c66ba,2026-05-28 09:39:43,57.154.36.46,0,Example Domain,https://example.org/e53502dcfa,http://vanderbi.lt/ag0985c66ba
1a-mo,2026-05-28 10:19:03,4.151.154.237,0,Example Domain,https://example.org/v1779981541.0693228,http://vanderbi.lt/1a-mo
esd8o,2026-05-28 12:45:46,20.12.190.138,0,https://example.com,https://example.com,http://vanderbi.lt/esd8o
agtry,2026-05-28 13:28:18,20.163.103.203,1,Example Domain,https://example.org,http://vanderbi.lt/agtry
agent0msft999,2026-05-28 13:41:39,20.245.62.79,1,https://pure.md/finance.yahoo.com/quote/MSFT/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,https://pure.md/finance.yahoo.com/quote/MSFT/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,http://vanderbi.lt/agent0msft999
zztestagent,2026-05-28 14:05:51,172.202.21.62,0,https://example.com,https://example.com,http://vanderbi.lt/zztestagent
testmylab987,2026-05-28 14:36:15,20.25.161.149,14,https://example.com,https://example.com,http://vanderbi.lt/testmylab987
xag2019zz,2026-05-28 15:58:18,172.202.196.27,0,https://example.com,https://example.com,http://vanderbi.lt/xag2019zz
gadmydaclose2019,2026-05-28 16:00:41,20.9.74.203,1,ゴーダディ【GDDY】：株価時系列・推移 - Yahoo!ファイナンス,https://finance.yahoo.co.jp/quote/GDDY/history?from=20191115&to=20191115,http://vanderbi.lt/gadmydaclose2019
agent0x800,2026-05-28 16:36:36,20.96.118.122,1,Example Domain,https://example.org/x800,http://vanderbi.lt/agent0x800
createxyz,2026-05-28 16:40:09,172.202.17.96,0,Example Domain,https://example.org/targetcreate/xyz,http://vanderbi.lt/createxyz
createx1,2026-05-28 16:40:11,128.203.184.187,0,Example Domain,https://example.org/targetcreate?x=1,http://vanderbi.lt/createx1
agentcreate,2026-05-28 16:40:13,172.184.146.219,0,Example Domain,https://example.org/targetagent/../create,http://vanderbi.lt/agentcreate
createxx,2026-05-28 16:40:22,20.228.122.249,0,Example Domain,https://example.org/targetcreate#xx,http://vanderbi.lt/createxx
agent,2026-05-28 16:40:25,135.119.46.85,2,Example Domain,https://example.org/target?agent,http://vanderbi.lt/agent
25lmm,2026-05-28 16:40:26,20.225.82.50,0,Example Domain,https://example.org/target,http://vanderbi.lt/25lmm
agent0twlo900,2026-05-28 16:49:36,57.154.35.187,0,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000&period2=1573948800&interval=1d&filter=history&frequency=1d,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000&period2=1573948800&interval=1d&filter=history&frequency=1d,http://vanderbi.lt/agent0twlo900
login,2026-05-28 16:52:57,20.165.219.58,52,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,http://vanderbi.lt/login
home,2026-05-28 16:53:02,40.65.94.178,11,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,http://vanderbi.lt/home
agent0twlo901,2026-05-28 16:53:05,13.86.187.228,0,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,https://pure.md/finance.yahoo.com/quote/TWLO/history?period1=1573776000%26period2=1573948800%26interval=1d%26filter=history%26frequency=1d,http://vanderbi.lt/agent0twlo901
intzagfinal300,2026-05-28 17:24:38,130.131.38.139,2,https://test.cors.workers.dev/?https://query1.finance.yahoo.com/v8/finance/chart/INTZ?period1=1573776000%26period2=1573948800%26interval=1d,https://test.cors.workers.dev/?https://query1.finance.yahoo.com/v8/finance/chart/INTZ?period1=1573776000%26period2=1573948800%26interval=1d,http://vanderbi.lt/intzagfinal300
ag0ssrftrigger273false,2026-05-28 17:31:15,4.151.160.42,0,https://209.133.215.159/admin/admin-ajax.php?action=add&url=https%3A%2F%2Fpure.md%2Ffinance.yahoo.com%2Fquote%2FTWLO%2Fhistory%3Fperiod1%3D1573776000%26period2%3D1573948800%26interval%3D1d%26filter%3Dhistory%26frequency%3D1d&keyword=ag0ssrftwlo7521&nonce=879a4557d2&rowid=1,https://209.133.215.159/admin/admin-ajax.php?action=add&url=https%3A%2F%2Fpure.md%2Ffinance.yahoo.com%2Fquote%2FTWLO%2Fhistory%3Fperiod1%3D1573776000%26period2%3D1573948800%26interval%3D1d%26filter%3Dhistory%26frequency%3D1d&keyword=ag0ssrftwlo7521&nonce=879a4557d2&rowid=1,http://vanderbi.lt/ag0ssrftrigger273false
ag0ssrftrigger272false,2026-05-28 17:31:17,20.225.214.165,0,https://yourls.website/admin/admin-ajax.php?action=add&url=https%3A%2F%2Fpure.md%2Ffinance.yahoo.com%2Fquote%2FTWLO%2Fhistory%3Fperiod1%3D1573776000%26period2%3D1573948800%26interval%3D1d%26filter%3Dhistory%26frequency%3D1d&keyword=ag0ssrftwlo7521&nonce=879a4557d2&rowid=1,https://yourls.website/admin/admin-ajax.php?action=add&url=https%3A%2F%2Fpure.md%2Ffinance.yahoo.com%2Fquote%2FTWLO%2Fhistory%3Fperiod1%3D1573776000%26period2%3D1573948800%26interval%3D1d%26filter%3Dhistory%26frequency%3D1d&keyword=ag0ssrftwlo7521&nonce=879a4557d2&rowid=1,http://vanderbi.lt/ag0ssrftrigger272false
agvss8911612,2026-05-28 17:48:49,20.245.30.220,0,https://yourls.website/admin/index.php?randomss=0.4423443650305574,https://yourls.website/admin/index.php?randomss=0.4423443650305574,http://vanderbi.lt/agvss8911612
agvss1693732,2026-05-28 17:48:54,20.80.2.26,0,https://www.yourls.website/admin/index.php?randomss=0.5032077257959737,https://www.yourls.website/admin/index.php?randomss=0.5032077257959737,http://vanderbi.lt/agvss1693732
agvss7604111,2026-05-28 17:48:54,20.29.117.32,0,https://yourls.space/admin/index.php?randomss=0.9323578787322577,https://yourls.space/admin/index.php?randomss=0.9323578787322577,http://vanderbi.lt/agvss7604111
agvss4462794,2026-05-28 17:48:59,20.80.10.102,0,https://yourls.pro/admin/index.php?randomss=0.685626244428093,https://yourls.pro/admin/index.php?randomss=0.685626244428093,http://vanderbi.lt/agvss4462794
agvss35893,2026-05-28 17:49:00,20.97.4.225,0,https://www.yourls.space/admin/index.php?randomss=0.7140427483509417,https://www.yourls.space/admin/index.php?randomss=0.7140427483509417,http://vanderbi.lt/agvss35893
agvss1146297,2026-05-28 17:49:07,20.110.143.23,0,https://www.yourls.pro/admin/index.php?randomss=0.004813840204158315,https://www.yourls.pro/admin/index.php?randomss=0.004813840204158315,http://vanderbi.lt/agvss1146297
agvss5940323,2026-05-28 17:49:07,20.245.195.108,0,Not Found,https://ns3.dnscores.com/admin/index.php?randomss=0.004067994383643692,http://vanderbi.lt/agvss5940323
agvss8577655,2026-05-28 17:49:08,20.97.228.125,0,https://135.148.59.237.nip.io/admin/index.php?randomss=0.06634775131039017,https://135.148.59.237.nip.io/admin/index.php?randomss=0.06634775131039017,http://vanderbi.lt/agvss8577655
agvss7291313,2026-05-28 17:49:10,20.168.177.81,0,https://146.71.80.19.nip.io/admin/index.php?randomss=0.5609624096239004,https://146.71.80.19.nip.io/admin/index.php?randomss=0.5609624096239004,http://vanderbi.lt/agvss7291313
test999,2026-05-28 18:17:06,20.122.145.31,0,https://example.com,https://example.com,http://vanderbi.lt/test999
3--ug,2026-05-28 18:24:18,20.9.41.27,0,agt,https://pure.md/finance.yahoo.com/quote/TDC/history?ag0x=1%26filter=history%26frequency=1d%26interval=1d%26period1=1573776000%26period2=1573948800,http://vanderbi.lt/3--ug
mychic99,2026-05-29 10:16:51,20.169.42.239,0,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,http://vanderbi.lt/mychic99
8bb7a,2026-05-29 10:25:35,20.122.137.29,1,DA chick Northern,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,crop_name&crop=chic",http://vanderbi.lt/8bb7a
ia8gl,2026-05-29 10:25:42,104.45.221.70,1,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,crop_name&crop=chic","https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,crop_name&crop=chic",http://vanderbi.lt/ia8gl
danorth,2026-05-29 10:25:43,20.165.233.157,1,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,crop_name&crop=chic","https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,crop_name&crop=chic",http://vanderbi.lt/danorth
37jz9,2026-05-29 10:26:44,40.75.17.31,2,Example Domain,https://example.org,http://vanderbi.lt/37jz9
cxd9o,2026-05-29 10:54:40,57.154.38.156,1,https://api.dataafrica.io/api/join/?show=x,https://api.dataafrica.io/api/join/?show=x,http://vanderbi.lt/cxd9o
lpx6t,2026-05-29 10:55:49,20.245.207.232,0,"https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=crop&sumlevel=lowest&required=value_of_production,harvested_area","https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=crop&sumlevel=lowest&required=value_of_production,harvested_area",http://vanderbi.lt/lpx6t
6zd3k,2026-05-29 10:55:53,20.165.187.166,0,"https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=crop&sumlevel=lowest&required=value_of_production,harvested_area","https://api.dataafrica.io/api/join/?geo=050AF0015201890&show=crop&sumlevel=lowest&required=value_of_production,harvested_area",http://vanderbi.lt/6zd3k
jptfd,2026-05-29 10:55:53,20.110.58.181,0,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,harvested_area","https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,harvested_area",http://vanderbi.lt/jptfd
4yec9,2026-05-29 10:56:23,20.172.43.92,1,"https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=crop&sumlevel=lowest&required=value_of_production,harvested_area","https://api.dataafrica.io/api/join/?geo=050AF0015201888&show=crop&sumlevel=lowest&required=value_of_production,harvested_area",http://vanderbi.lt/4yec9
1us5i,2026-05-29 10:56:24,20.172.11.74,0,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,harvested_area","https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,harvested_area",http://vanderbi.lt/1us5i
mwichickproof202644338,2026-05-29 11:41:20,20.80.28.174,0,"https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,harvested_area","https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=value_of_production,harvested_area",http://vanderbi.lt/mwichickproof202644338
y3ay6,2026-05-29 12:54:44,157.55.197.0,1,https://example.com,https://example.com,http://vanderbi.lt/y3ay6
tbconfigx,2026-05-29 12:55:26,132.196.90.127,2,https://cors.bwa.workers.dev/https://vizhub.healthdata.org/lbd/api/v1/themes/tb/config,https://cors.bwa.workers.dev/https://vizhub.healthdata.org/lbd/api/v1/themes/tb/config,http://vanderbi.lt/tbconfigx
poddy,2026-05-29 13:26:07,20.80.11.51,0,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop,http://vanderbi.lt/poddy
g2a5p,2026-05-29 13:28:21,20.12.189.113,0,Example Domain,https://example.org/testabc0.5016017380456844,http://vanderbi.lt/g2a5p
dataafr16106,2026-05-29 13:28:56,20.165.221.74,1,DataAfrica Query,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=harvested_area%2Cvalue_of_production%2Ccrop_parent%2Ccrop_name&order=value_of_production&sort=desc,http://vanderbi.lt/dataafr16106
dataafr15971,2026-05-29 13:28:57,20.69.18.128,0,DataAfrica Query,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&sumlevel=lowest&required=harvested_area%2Cvalue_of_production%2Ccrop_parent%2Ccrop_name&order=value_of_production&sort=desc,http://vanderbi.lt/dataafr15971
dqj6k,2026-05-29 13:32:18,147.182.197.88,0,Example Domain,https://example.org,http://vanderbi.lt/dqj6k
xyzzq33443,2026-05-29 13:32:53,147.182.197.88,0,Example Domain,https://example.org/uu,http://vanderbi.lt/xyzzq33443
agproxtbmale461915,2026-05-29 13:34:03,147.182.197.88,2,https://cors.bwa.workers.dev/https://vizhub.healthdata.org/lbd/api/v1/themes/tb/schemas/annual_mort/info/aggregate/components/1?location_id=66&measure=mort&sex=1&age=10&stat=mean&year_mort=2017&dummy=agproxy,https://cors.bwa.workers.dev/https://vizhub.healthdata.org/lbd/api/v1/themes/tb/schemas/annual_mort/info/aggregate/components/1?location_id=66&measure=mort&sex=1&age=10&stat=mean&year_mort=2017&dummy=agproxy,http://vanderbi.lt/agproxtbmale461915
agproxtbfem758455,2026-05-29 13:34:36,147.182.197.88,1,https://cors.bwa.workers.dev/https://vizhub.healthdata.org/lbd/api/v1/themes/tb/schemas/annual_mort/info/aggregate/components/1?location_id=66&measure=mort&sex=2&age=10&stat=mean&year_mort=2017&dummy=agproxy,https://cors.bwa.workers.dev/https://vizhub.healthdata.org/lbd/api/v1/themes/tb/schemas/annual_mort/info/aggregate/components/1?location_id=66&measure=mort&sex=2&age=10&stat=mean&year_mort=2017&dummy=agproxy,http://vanderbi.lt/agproxtbfem758455
tbviz99625981,2026-05-29 13:37:05,147.182.197.88,2,https://www.proxymule.com/__PROXY__/https/vizhub.healthdata.org/lbd/api/v1/themes/tb/config,https://www.proxymule.com/__PROXY__/https/vizhub.healthdata.org/lbd/api/v1/themes/tb/config,http://vanderbi.lt/tbviz99625981
7ypuq,2026-05-29 13:37:42,172.173.68.5,0,https://api.dataafrica.io,https://api.dataafrica.io,http://vanderbi.lt/7ypuq
tbmx88631,2026-05-29 13:40:58,147.182.197.88,0,IHME Data,https://cors.bwa.workers.dev/https://vizhub.healthdata.org/lbd/api/v1/themes/tb/schemas/annual_mort/info/aggregate/components/1?location_id=66&measure=mort&sex=1&age=10&stat=mean&year_mort=2017&dummy=agproxy,http://vanderbi.lt/tbmx88631
myvankey123,2026-05-29 13:45:13,20.237.190.66,1,Example Domain,https://example.org/myvanderbitest12345,http://vanderbi.lt/myvankey123
ch3o6,2026-05-29 13:47:48,20.172.5.189,1,Example Domain,https://example.org/abc,http://vanderbi.lt/ch3o6
a6sbh,2026-05-29 13:48:31,20.96.118.122,0,https://api.dataafrica.io/api/join/?geo=050AF0015201888%26crop=chic,https://api.dataafrica.io/api/join/?geo=050AF0015201888%26crop=chic,http://vanderbi.lt/a6sbh
oursa679,2026-05-29 13:48:56,20.114.133.53,0,Example Domain,https://example.org/foo,http://vanderbi.lt/oursa679
ours0205,2026-05-29 13:48:57,20.80.44.76,0,Example Domain,https://example.org/abcc8d7,http://vanderbi.lt/ours0205
ours4324,2026-05-29 13:49:03,20.69.26.83,0,https://api.dataafrica.io,https://api.dataafrica.io,http://vanderbi.lt/ours4324
oursd3d6,2026-05-29 13:49:07,20.230.189.158,0,https://dataafrica.io/profile/central-region-mwi,https://dataafrica.io/profile/central-region-mwi,http://vanderbi.lt/oursd3d6
ov8357,2026-05-29 13:49:35,20.97.218.203,0,x,https://api.dataafrica.io,http://vanderbi.lt/ov8357
ovba73,2026-05-29 13:49:36,20.165.230.80,0,https://api.dataafrica.io,https://api.dataafrica.io,http://vanderbi.lt/ovba73
ovd100,2026-05-29 13:49:39,20.80.41.59,0,x,https://dataafrica.io/profile/central-region-mwi,http://vanderbi.lt/ovd100
ov9c17,2026-05-29 13:49:41,52.251.44.54,0,https://dataafrica.io/profile/central-region-mwi,https://dataafrica.io/profile/central-region-mwi,http://vanderbi.lt/ov9c17
ovfe70,2026-05-29 13:49:44,130.131.121.249,1,x,https://api.dataafrica.io/api/join/?geo=050AF0015201888%26crop=chic%26show=crop%26required=value_of_production,http://vanderbi.lt/ovfe70
ova756,2026-05-29 13:49:46,20.69.94.50,0,https://api.dataafrica.io/api/join/?geo=050AF0015201888%26crop=chic%26show=crop%26required=value_of_production,https://api.dataafrica.io/api/join/?geo=050AF0015201888%26crop=chic%26show=crop%26required=value_of_production,http://vanderbi.lt/ova756
ov7447,2026-05-29 13:49:48,20.43.242.74,0,x,http://api.dataafrica.io,http://vanderbi.lt/ov7447
ov76ae,2026-05-29 13:49:50,40.75.28.102,0,http://api.dataafrica.io,http://api.dataafrica.io,http://vanderbi.lt/ov76ae
ourjoinc3772b,2026-05-29 13:51:27,20.237.172.45,1,DataAfrica API Central chickpea,https://api.dataafrica.io/api/join/?geo=050AF0015201888&crop=chic&show=crop&required=value_of_production,http://vanderbi.lt/ourjoinc3772b
0dpvi,2026-05-29 13:52:21,135.234.24.246,1,Example Domain,https://example.org,http://vanderbi.lt/0dpvi
mytmp673774,2026-05-29 13:52:49,20.88.50.100,0,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&required=value_of_production&crop=chic,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&required=value_of_production&crop=chic,http://vanderbi.lt/mytmp673774
daaf42342556,2026-05-29 13:53:26,20.114.143.108,0,Example Domain,https://example.org/test0.7701557146928142,http://vanderbi.lt/daaf42342556
daaf88559708,2026-05-29 13:53:32,135.232.185.103,0,https://api.dataafrica.io/attrs/list/,https://api.dataafrica.io/attrs/list/,http://vanderbi.lt/daaf88559708
g079f,2026-05-29 13:53:34,104.210.213.108,0,https://api.dataafrica.io/attrs/list/,https://api.dataafrica.io/attrs/list/,http://vanderbi.lt/g079f
daaf26642494,2026-05-29 13:53:35,20.114.138.100,0,https://api.dataafrica.io/api/join/?geo%3D050AF0015201889%26show%3Dcrop%26required%3Dvalue_of_production%26crop%3Dchic,https://api.dataafrica.io/api/join/?geo%3D050AF0015201889%26show%3Dcrop%26required%3Dvalue_of_production%26crop%3Dchic,http://vanderbi.lt/daaf26642494
daaf76497342,2026-05-29 13:53:39,20.114.194.7,0,https://api.dataafrica.io/api/join/?geo=050AF0015201889%26show=crop,https://api.dataafrica.io/api/join/?geo=050AF0015201889%26show=crop,http://vanderbi.lt/daaf76497342
daaf47158946,2026-05-29 13:53:42,4.255.229.106,0,https://api.dataafrica.io/api/join/,https://api.dataafrica.io/api/join/,http://vanderbi.lt/daaf47158946
daaf8676020,2026-05-29 13:53:46,20.97.218.203,0,https://dataafrica.io/profile/northern-region-mwi,https://dataafrica.io/profile/northern-region-mwi,http://vanderbi.lt/daaf8676020
daf871378,2026-05-29 13:54:25,172.184.176.43,0,x,https://api.dataafrica.io/attrs/list/,http://vanderbi.lt/daf871378
foo217065,2026-05-29 13:54:26,4.227.106.5,0,X,https://api.dataafrica.io/attrs/list/,http://vanderbi.lt/foo217065
daf560531,2026-05-29 13:54:30,20.9.34.102,0,Data,https://api.dataafrica.io/attrs/list/,http://vanderbi.lt/daf560531
daf127638,2026-05-29 13:54:32,20.97.66.153,0,https://api.dataafrica.io/attrs/list/,https://api.dataafrica.io/attrs/list/,http://vanderbi.lt/daf127638
daf742390,2026-05-29 13:54:36,172.202.196.27,0,https://api.dataafrica.io/attrs/list/,https://api.dataafrica.io/attrs/list/,http://vanderbi.lt/daf742390
daf612793,2026-05-29 13:54:38,4.255.234.158,1,x,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&required=value_of_production&crop=chic,http://vanderbi.lt/daf612793
foo907033,2026-05-29 13:54:39,20.122.195.120,1,X,https://api.dataafrica.io/api/join/?geo=050AF0015201889&show=crop&required=value_of_production&crop=chic,http://vanderbi.lt/foo907033
